JVM,Version,VM,OS,Architecture,Distribution,Packaging,JavaFX,JCK,Free,License,Maintained,Supported,Link
Debian OpenJDK,13,HotSpot,Linux,MIPS-32 EL,JRE,Debian,No,No,Yes,GPLv2+CPE,n/a,No,https://packages.debian.org/bullseye/openjdk-13-jre
Debian OpenJDK,13,HotSpot,Linux,MIPS-64,JDK,Debian,No,No,Yes,GPLv2+CPE,n/a,No,https://packages.debian.org/bullseye/openjdk-13-jdk
Debian OpenJDK,13,HotSpot,Linux,MIPS-64,JRE,Debian,No,No,Yes,GPLv2+CPE,n/a,No,https://packages.debian.org/bullseye/openjdk-13-jre
Debian OpenJDK,13,HotSpot,Linux,PPC-64,JDK,Debian,No,No,Yes,GPLv2+CPE,n/a,No,https://packages.debian.org/bullseye/openjdk-13-jdk
Debian OpenJDK,13,HotSpot,Linux,PPC-64,JRE,Debian,No,No,Yes,GPLv2+CPE,n/a,No,https://packages.debian.org/bullseye/openjdk-13-jre
Debian OpenJDK,13,HotSpot,Linux,x86-64,JDK,Debian,No,No,Yes,GPLv2+CPE,n/a,No,https://packages.debian.org/bullseye/openjdk-13-jdk
Debian OpenJDK,13,HotSpot,Linux,x86-64,JRE,Debian,No,No,Yes,GPLv2+CPE,n/a,No,https://packages.debian.org/bullseye/openjdk-13-jre
Debian OpenJDK,14,HotSpot,Linux,ARM-32 EL,JDK,Debian,No,No,Yes,GPLv2+CPE,n/a,No,https://packages.debian.org/sid/openjdk-14-jdk
Debian OpenJDK,14,HotSpot,Linux,ARM-32 EL,JRE,Debian,No,No,Yes,GPLv2+CPE,n/a,No,https://packages.debian.org/sid/openjdk-14-jre
Debian OpenJDK,14,HotSpot,Linux,ARM-32 HF,JDK,Debian,No,No,Yes,GPLv2+CPE,n/a,No,https://packages.debian.org/sid/openjdk-14-jdk
Debian OpenJDK,14,HotSpot,Linux,ARM-32 HF,JRE,Debian,No,No,Yes,GPLv2+CPE,n/a,No,https://packages.debian.org/sid/openjdk-14-jre
Debian OpenJDK,14,HotSpot,Linux,ARM-64,JDK,Debian,No,No,Yes,GPLv2+CPE,n/a,No,https://packages.debian.org/sid/openjdk-14-jdk
Debian OpenJDK,14,HotSpot,Linux,ARM-64,JRE,Debian,No,No,Yes,GPLv2+CPE,n/a,No,https://packages.debian.org/sid/openjdk-14-jre
Debian OpenJDK,14,HotSpot,Linux,i386,JDK,Debian,No,No,Yes,GPLv2+CPE,n/a,No,https://packages.debian.org/sid/openjdk-14-jre
Debian OpenJDK,14,HotSpot,Linux,i386,JRE,Debian,No,No,Yes,GPLv2+CPE,n/a,No,https://packages.debian.org/sid/openjdk-14-jre
Debian OpenJDK,14,HotSpot,Linux,MIPS-32 EL,JDK,Debian,No,No,Yes,GPLv2+CPE,n/a,No,https://packages.debian.org/sid/openjdk-14-jdk
Debian OpenJDK,14,HotSpot,Linux,MIPS-32 EL,JRE,Debian,No,No,Yes,GPLv2+CPE,n/a,No,https://packages.debian.org/sid/openjdk-14-jre
Debian OpenJDK,14,HotSpot,Linux,MIPS-64,JDK,Debian,No,No,Yes,GPLv2+CPE,n/a,No,https://packages.debian.org/sid/openjdk-14-jdk
Debian OpenJDK,14,HotSpot,Linux,MIPS-64,JRE,Debian,No,No,Yes,GPLv2+CPE,n/a,No,https://packages.debian.org/sid/openjdk-14-jre
Debian OpenJDK,14,HotSpot,Linux,PPC-64 EL,JDK,Debian,No,No,Yes,GPLv2+CPE,n/a,No,https://packages.debian.org/sid/openjdk-14-jdk
Debian OpenJDK,14,HotSpot,Linux,PPC-64 EL,JRE,Debian,No,No,Yes,GPLv2+CPE,n/a,No,https://packages.debian.org/sid/openjdk-14-jre
Debian OpenJDK,14,HotSpot,Linux,x86-64,JDK,Debian,No,No,Yes,GPLv2+CPE,n/a,No,https://packages.debian.org/sid/openjdk-14-jdk
Debian OpenJDK,14,HotSpot,Linux,x86-64,JRE,Debian,No,No,Yes,GPLv2+CPE,n/a,No,https://packages.debian.org/sid/openjdk-14-jdk
Debian OpenJDK,15,HotSpot,Linux,ARM-32 EL,JDK,Debian,No,No,Yes,GPLv2+CPE,n/a,No,https://packages.debian.org/sid/openjdk-15-jdk
Debian OpenJDK,15,HotSpot,Linux,ARM-32 EL,JRE,Debian,No,No,Yes,GPLv2+CPE,n/a,No,https://packages.debian.org/sid/openjdk-15-jre
Debian OpenJDK,15,HotSpot,Linux,ARM-32 HF,JDK,Debian,No,No,Yes,GPLv2+CPE,n/a,No,https://packages.debian.org/sid/openjdk-15-jdk
Debian OpenJDK,15,HotSpot,Linux,ARM-32 HF,JRE,Debian,No,No,Yes,GPLv2+CPE,n/a,No,https://packages.debian.org/sid/openjdk-15-jre
Debian OpenJDK,15,HotSpot,Linux,ARM-64,JDK,Debian,No,No,Yes,GPLv2+CPE,n/a,No,https://packages.debian.org/sid/openjdk-15-jdk
Debian OpenJDK,15,HotSpot,Linux,ARM-64,JRE,Debian,No,No,Yes,GPLv2+CPE,n/a,No,https://packages.debian.org/sid/openjdk-15-jre
Debian OpenJDK,15,HotSpot,Linux,i386,JDK,Debian,No,No,Yes,GPLv2+CPE,n/a,No,https://packages.debian.org/sid/openjdk-15-jre
Debian OpenJDK,15,HotSpot,Linux,i386,JRE,Debian,No,No,Yes,GPLv2+CPE,n/a,No,https://packages.debian.org/sid/openjdk-15-jre
Debian OpenJDK,15,HotSpot,Linux,MIPS-32 EL,JDK,Debian,No,No,Yes,GPLv2+CPE,n/a,No,https://packages.debian.org/sid/openjdk-15-jdk
Debian OpenJDK,15,HotSpot,Linux,MIPS-32 EL,JRE,Debian,No,No,Yes,GPLv2+CPE,n/a,No,https://packages.debian.org/sid/openjdk-15-jre
Debian OpenJDK,15,HotSpot,Linux,MIPS-64,JDK,Debian,No,No,Yes,GPLv2+CPE,n/a,No,https://packages.debian.org/sid/openjdk-15-jdk
Debian OpenJDK,15,HotSpot,Linux,MIPS-64,JRE,Debian,No,No,Yes,GPLv2+CPE,n/a,No,https://packages.debian.org/sid/openjdk-15-jre
Debian OpenJDK,15,HotSpot,Linux,PPC-64 EL,JDK,Debian,No,No,Yes,GPLv2+CPE,n/a,No,https://packages.debian.org/sid/openjdk-15-jdk
Debian OpenJDK,15,HotSpot,Linux,PPC-64 EL,JRE,Debian,No,No,Yes,GPLv2+CPE,n/a,No,https://packages.debian.org/sid/openjdk-15-jre
Debian OpenJDK,15,HotSpot,Linux,x86-64,JDK,Debian,No,No,Yes,GPLv2+CPE,n/a,No,https://packages.debian.org/sid/openjdk-15-jdk
Debian OpenJDK,15,HotSpot,Linux,x86-64,JRE,Debian,No,No,Yes,GPLv2+CPE,n/a,No,https://packages.debian.org/sid/openjdk-15-jdk
GraalVM CE,8,HotSpot,Linux,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2025-03,No,https://github.com/graalvm/graalvm-ce-builds/releases
GraalVM CE,8,HotSpot,macOS,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2025-03,No,https://github.com/graalvm/graalvm-ce-builds/releases
GraalVM CE,8,HotSpot,Windows,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2025-03,No,https://github.com/graalvm/graalvm-ce-builds/releases
GraalVM CE,11,HotSpot,Linux,AARCH-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2026-09,No,https://github.com/graalvm/graalvm-ce-builds/releases
GraalVM CE,11,HotSpot,Linux,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2026-09,No,https://github.com/graalvm/graalvm-ce-builds/releases
GraalVM CE,11,HotSpot,macOS,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2026-09,No,https://github.com/graalvm/graalvm-ce-builds/releases
GraalVM CE,11,HotSpot,Windows,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2026-09,No,https://github.com/graalvm/graalvm-ce-builds/releases
GraalVM EE,8,HotSpot,Linux,x86-64,JDK,Archive,No,Yes,Development,Oracle Master License,2025-03,Yes,https://www.oracle.com/downloads/graalvm-downloads.html
GraalVM EE,8,HotSpot,macOS,x86-64,JDK,Archive,No,Yes,Development,Oracle Master License,2025-03,Yes,https://www.oracle.com/downloads/graalvm-downloads.html
GraalVM EE,8,HotSpot,Windows,x86-64,JDK,Archive,No,Yes,Development,Oracle Master License,2025-03,Yes,https://www.oracle.com/downloads/graalvm-downloads.html
GraalVM EE,11,HotSpot,Linux,x86-64,JDK,Archive,No,Yes,Development,Oracle Master License,2026-09,Yes,https://www.oracle.com/downloads/graalvm-downloads.html
GraalVM EE,11,HotSpot,macOS,x86-64,JDK,Archive,No,Yes,Development,Oracle Master License,2026-09,Yes,https://www.oracle.com/downloads/graalvm-downloads.html
GraalVM EE,11,HotSpot,Windows,x86-64,JDK,Archive,No,Yes,Development,Oracle Master License,2026-09,Yes,https://www.oracle.com/downloads/graalvm-downloads.html
IBM SDK,5,J9,AIX,PPC-32,JDK,Archive,No,Yes,IBM customers,IBM license,No,No,https://developer.ibm.com/javasdk/downloads/
IBM SDK,5,J9,AIX,PPC-64,JDK,Archive,No,Yes,IBM customers,IBM license,No,No,https://developer.ibm.com/javasdk/downloads/
IBM SDK,6,J9,AIX,PPC-32,JDK,Archive,No,Yes,IBM customers,IBM license,No,No,https://developer.ibm.com/javasdk/downloads/
IBM SDK,6,J9,AIX,PPC-64,JDK,Archive,No,Yes,IBM customers,IBM license,No,No,https://developer.ibm.com/javasdk/downloads/
IBM SDK,6,J9,z/OS,S390-31,JDK,Archive,No,Yes,IBM customers,IBM license,No,No,https://developer.ibm.com/javasdk/downloads/
IBM SDK,6,J9,z/OS,S390-64,JDK,Archive,No,Yes,IBM customers,IBM license,No,No,https://developer.ibm.com/javasdk/downloads/
IBM SDK,7,J9,AIX,PPC-32,JDK,Archive,No,Yes,IBM customers,IBM license,2022-04,Yes,https://developer.ibm.com/javasdk/downloads/
IBM SDK,7,J9,AIX,PPC-64,JDK,Archive,No,Yes,IBM customers,IBM license,2022-04,Yes,https://developer.ibm.com/javasdk/downloads/
IBM SDK,7,J9,Linux,i386,JDK,Archive,No,Yes,Yes,IBM license,2022-04,Yes,https://developer.ibm.com/javasdk/downloads/
IBM SDK,7,J9,Linux,PPC-32,JDK,Archive,No,Yes,Yes,IBM license,2022-04,Yes,https://developer.ibm.com/javasdk/downloads/
IBM SDK,7,J9,Linux,PPC-64,JDK,Archive,No,Yes,Yes,IBM license,2022-04,Yes,https://developer.ibm.com/javasdk/downloads/
IBM SDK,7,J9,Linux,S390-31,JDK,Archive,No,Yes,Yes,IBM license,2022-04,Yes,https://developer.ibm.com/javasdk/downloads/
IBM SDK,7,J9,Linux,S390-64,JDK,Archive,No,Yes,Yes,IBM license,2022-04,Yes,https://developer.ibm.com/javasdk/downloads/
IBM SDK,7,J9,Linux,x86-64,JDK,Archive,No,Yes,Yes,IBM license,2022-04,Yes,https://developer.ibm.com/javasdk/downloads/
IBM SDK,7,J9,z/OS,S390-31,JDK,Archive,No,Yes,IBM customers,IBM license,2022-04,Yes,https://developer.ibm.com/javasdk/downloads/
IBM SDK,7,J9,z/OS,S390-64,JDK,Archive,No,Yes,IBM customers,IBM license,2022-04,Yes,https://developer.ibm.com/javasdk/downloads/
IBM SDK,8,OpenJ9,AIX,PPC-32,JDK,Archive,No,Yes,IBM customers,IBM license,2022-04,Yes,https://developer.ibm.com/javasdk/downloads/
IBM SDK,8,OpenJ9,AIX,PPC-64,JDK,Archive,No,Yes,IBM customers,IBM license,2022-04,Yes,https://developer.ibm.com/javasdk/downloads/
IBM SDK,8,OpenJ9,Linux,i386,JDK,Archive,No,Yes,Yes,IBM license,2022-04,Yes,https://developer.ibm.com/javasdk/downloads/
IBM SDK,8,OpenJ9,Linux,PPC-32,JDK,Archive,No,Yes,Yes,IBM license,2022-04,Yes,https://developer.ibm.com/javasdk/downloads/
IBM SDK,8,OpenJ9,Linux,PPC-64,JDK,Archive,No,Yes,Yes,IBM license,2022-04,Yes,https://developer.ibm.com/javasdk/downloads/
IBM SDK,8,OpenJ9,Linux,PPC-64 LE,JDK,Archive,No,Yes,Yes,IBM license,2022-04,Yes,https://developer.ibm.com/javasdk/downloads/
IBM SDK,8,OpenJ9,Linux,S390-31,JDK,Archive,No,Yes,Yes,IBM license,2022-04,Yes,https://developer.ibm.com/javasdk/downloads/
IBM SDK,8,OpenJ9,Linux,S390-64,JDK,Archive,No,Yes,Yes,IBM license,2022-04,Yes,https://developer.ibm.com/javasdk/downloads/
IBM SDK,8,OpenJ9,Linux,x86-64,JDK,Archive,No,Yes,Yes,IBM license,2022-04,Yes,https://developer.ibm.com/javasdk/downloads/
IBM SDK,8,OpenJ9,Windows,x86-32,JDK + Eclipse IDE,Archive,No,Yes,Yes,IBM license,2022-04,Yes,https://developer.ibm.com/javasdk/downloads/
IBM SDK,8,OpenJ9,Windows,x86-64,JDK + Eclipse IDE,Archive,No,Yes,Yes,IBM license,2022-04,Yes,https://developer.ibm.com/javasdk/downloads/
IBM SDK,8,OpenJ9,z/OS,S390-31,JDK,Archive,No,Yes,IBM customers,IBM license,n/a,Yes,https://developer.ibm.com/javasdk/downloads/
IBM SDK,8,OpenJ9,z/OS,S390-64,JDK,Archive,No,Yes,IBM customers,IBM license,n/a,Yes,https://developer.ibm.com/javasdk/downloads/
JetBrains Runtime,8,HotSpot,Linux,x86-32,JDK,Archive,No,No,Yes,GPLv2+CPE,n/a,No,https://bintray.com/jetbrains/intellij-jbr/
JetBrains Runtime,8,HotSpot,Linux,x86-64,JDK,Archive,No,No,Yes,GPLv2+CPE,n/a,No,https://bintray.com/jetbrains/intellij-jbr/
JetBrains Runtime,8,HotSpot,macOS,x86-64,JDK,Archive,No,No,Yes,GPLv2+CPE,n/a,No,https://bintray.com/jetbrains/intellij-jbr/
JetBrains Runtime,8,HotSpot,Windows,x86-32,JDK,Archive,No,No,Yes,GPLv2+CPE,n/a,No,https://bintray.com/jetbrains/intellij-jbr/
JetBrains Runtime,8,HotSpot,Windows,x86-64,JDK,Archive,No,No,Yes,GPLv2+CPE,n/a,No,https://bintray.com/jetbrains/intellij-jbr/
JetBrains Runtime,11,HotSpot,Linux,AARCH-64,JDK,Archive,No,No,Yes,GPLv2+CPE,n/a,No,https://bintray.com/jetbrains/intellij-jbr/
JetBrains Runtime,11,HotSpot,Linux,x86-32,JDK,Archive,No,No,Yes,GPLv2+CPE,n/a,No,https://bintray.com/jetbrains/intellij-jbr/
JetBrains Runtime,11,HotSpot,Linux,x86-64,JDK,Archive,No,No,Yes,GPLv2+CPE,n/a,No,https://bintray.com/jetbrains/intellij-jbr/
JetBrains Runtime,11,HotSpot,macOS,x86-64,JDK,Archive,No,No,Yes,GPLv2+CPE,n/a,No,https://bintray.com/jetbrains/intellij-jbr/
JetBrains Runtime,11,HotSpot,Windows,x86-32,JDK,Archive,No,No,Yes,GPLv2+CPE,n/a,No,https://bintray.com/jetbrains/intellij-jbr/
JetBrains Runtime,11,HotSpot,Windows,x86-64,JDK,Archive,No,No,Yes,GPLv2+CPE,n/a,No,https://bintray.com/jetbrains/intellij-jbr/
Liberica JDK,8,HotSpot,Linux,ARM-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2026-01,Yes,https://bell-sw.com/
Liberica JDK,8,HotSpot,Linux,ARM-64,JDK,Debian,No,Yes,Yes,GPLv2+CPE,2026-01,Yes,https://bell-sw.com/
Liberica JDK,8,HotSpot,Linux,ARM-64,JDK,RPM,No,Yes,Yes,GPLv2+CPE,2026-01,Yes,https://bell-sw.com/
Liberica JDK,8,HotSpot,Linux,ARM-64,JRE,Archive,No,Yes,Yes,GPLv2+CPE,2026-01,Yes,https://bell-sw.com/
Liberica JDK,8,HotSpot,Linux,ARM-64,JRE,Debian,No,Yes,Yes,GPLv2+CPE,2026-01,Yes,https://bell-sw.com/
Liberica JDK,8,HotSpot,Linux,ARM-64,JRE,RPM,No,Yes,Yes,GPLv2+CPE,2026-01,Yes,https://bell-sw.com/
Liberica JDK,8,HotSpot,Linux,PPC-64 LE,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2026-01,Yes,https://bell-sw.com/
Liberica JDK,8,HotSpot,Linux,PPC-64 LE,JDK,Debian,No,Yes,Yes,GPLv2+CPE,2026-01,Yes,https://bell-sw.com/
Liberica JDK,8,HotSpot,Linux,PPC-64 LE,JDK,RPM,No,Yes,Yes,GPLv2+CPE,2026-01,Yes,https://bell-sw.com/
Liberica JDK,8,HotSpot,Linux,PPC-64 LE,JRE,Archive,No,Yes,Yes,GPLv2+CPE,2026-01,Yes,https://bell-sw.com/
Liberica JDK,8,HotSpot,Linux,PPC-64 LE,JRE,Debian,No,Yes,Yes,GPLv2+CPE,2026-01,Yes,https://bell-sw.com/
Liberica JDK,8,HotSpot,Linux,PPC-64 LE,JRE,RPM,No,Yes,Yes,GPLv2+CPE,2026-01,Yes,https://bell-sw.com/
Liberica JDK,8,HotSpot,Linux,x86-32,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2026-01,Yes,https://bell-sw.com/
Liberica JDK,8,HotSpot,Linux,x86-32,JDK,Debian,No,Yes,Yes,GPLv2+CPE,2026-01,Yes,https://bell-sw.com/
Liberica JDK,8,HotSpot,Linux,x86-32,JDK,RPM,No,Yes,Yes,GPLv2+CPE,2026-01,Yes,https://bell-sw.com/
Liberica JDK,8,HotSpot,Linux,x86-32,JRE,Archive,No,Yes,Yes,GPLv2+CPE,2026-01,Yes,https://bell-sw.com/
Liberica JDK,8,HotSpot,Linux,x86-32,JRE,Debian,No,Yes,Yes,GPLv2+CPE,2026-01,Yes,https://bell-sw.com/
Liberica JDK,8,HotSpot,Linux,x86-32,JRE,RPM,No,Yes,Yes,GPLv2+CPE,2026-01,Yes,https://bell-sw.com/
Liberica JDK,8,HotSpot,Linux,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2026-01,Yes,https://bell-sw.com/
Liberica JDK,8,HotSpot,Linux,x86-64,JDK,Debian,No,Yes,Yes,GPLv2+CPE,2026-01,Yes,https://bell-sw.com/
Liberica JDK,8,HotSpot,Linux,x86-64,JDK,RPM,No,Yes,Yes,GPLv2+CPE,2026-01,Yes,https://bell-sw.com/
Liberica JDK,8,HotSpot,Linux,x86-64,JRE,Archive,No,Yes,Yes,GPLv2+CPE,2026-01,Yes,https://bell-sw.com/
Liberica JDK,8,HotSpot,Linux,x86-64,JRE,Debian,No,Yes,Yes,GPLv2+CPE,2026-01,Yes,https://bell-sw.com/
Liberica JDK,8,HotSpot,Linux,x86-64,JRE,RPM,No,Yes,Yes,GPLv2+CPE,2026-01,Yes,https://bell-sw.com/
Liberica JDK,8,HotSpot,macOS,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2026-01,Yes,https://bell-sw.com/
Liberica JDK,8,HotSpot,macOS,x86-64,JDK,DMG,No,Yes,Yes,GPLv2+CPE,2026-01,Yes,https://bell-sw.com/
Liberica JDK,8,HotSpot,macOS,x86-64,JDK,PKG,No,Yes,Yes,GPLv2+CPE,2026-01,Yes,https://bell-sw.com/
Liberica JDK,8,HotSpot,macOS,x86-64,JRE,Archive,No,Yes,Yes,GPLv2+CPE,2026-01,Yes,https://bell-sw.com/
Liberica JDK,8,HotSpot,macOS,x86-64,JRE,DMG,No,Yes,Yes,GPLv2+CPE,2026-01,Yes,https://bell-sw.com/
Liberica JDK,8,HotSpot,macOS,x86-64,JRE,PKG,No,Yes,Yes,GPLv2+CPE,2026-01,Yes,https://bell-sw.com/
Liberica JDK,8,HotSpot,Solaris,SPARC-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2026-01,Yes,https://bell-sw.com/
Liberica JDK,8,HotSpot,Solaris,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2026-01,Yes,https://bell-sw.com/
Liberica JDK,8,HotSpot,Windows,x86-32,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2026-01,Yes,https://bell-sw.com/
Liberica JDK,8,HotSpot,Windows,x86-32,JDK,Installer,No,Yes,Yes,GPLv2+CPE,2026-01,Yes,https://bell-sw.com/
Liberica JDK,8,HotSpot,Windows,x86-32,JRE,Archive,No,Yes,Yes,GPLv2+CPE,2026-01,Yes,https://bell-sw.com/
Liberica JDK,8,HotSpot,Windows,x86-32,JRE,Installer,No,Yes,Yes,GPLv2+CPE,2026-01,Yes,https://bell-sw.com/
Liberica JDK,8,HotSpot,Windows,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2026-01,Yes,https://bell-sw.com/
Liberica JDK,8,HotSpot,Windows,x86-64,JDK,Installer,No,Yes,Yes,GPLv2+CPE,2026-01,Yes,https://bell-sw.com/
Liberica JDK,8,HotSpot,Windows,x86-64,JRE,Archive,No,Yes,Yes,GPLv2+CPE,2026-01,Yes,https://bell-sw.com/
Liberica JDK,8,HotSpot,Windows,x86-64,JRE,Installer,No,Yes,Yes,GPLv2+CPE,2026-01,Yes,https://bell-sw.com/
Liberica JDK,9,HotSpot,Linux,ARM-32 HF,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,9,HotSpot,Linux,ARM-32 HF,JDK,Debian,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,9,HotSpot,Linux,ARM-32 HF,JRE,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,9,HotSpot,Linux,ARM-32 HF,JRE,Debian,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,10,HotSpot,Linux,ARM-32 HF,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,10,HotSpot,Linux,ARM-32 HF,JDK,Debian,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,10,HotSpot,Linux,ARM-32 HF,JRE,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,10,HotSpot,Linux,ARM-32 HF,JRE,Debian,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,11,HotSpot,Alpine,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2027-03,Yes,https://bell-sw.com/
Liberica JDK,11,HotSpot,Linux,ARM-32 HF,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2027-03,Yes,https://bell-sw.com/
Liberica JDK,11,HotSpot,Linux,ARM-32 HF,JDK,Archive,Yes,Yes,Yes,GPLv2+CPE,2027-03,Yes,https://bell-sw.com/
Liberica JDK,11,HotSpot,Linux,ARM-32 HF,JDK,Debian,No,Yes,Yes,GPLv2+CPE,2027-03,Yes,https://bell-sw.com/
Liberica JDK,11,HotSpot,Linux,ARM-32 HF,JDK,Debian,Yes,Yes,Yes,GPLv2+CPE,2027-03,Yes,https://bell-sw.com/
Liberica JDK,11,HotSpot,Linux,ARM-32 HF,JDK,RPM,No,Yes,Yes,GPLv2+CPE,2027-03,Yes,https://bell-sw.com/
Liberica JDK,11,HotSpot,Linux,ARM-32 HF,JDK,RPM,Yes,Yes,Yes,GPLv2+CPE,2027-03,Yes,https://bell-sw.com/
Liberica JDK,11,HotSpot,Linux,ARM-32 HF,JRE,Archive,No,Yes,Yes,GPLv2+CPE,2027-03,Yes,https://bell-sw.com/
Liberica JDK,11,HotSpot,Linux,ARM-32 HF,JRE,Debian,No,Yes,Yes,GPLv2+CPE,2027-03,Yes,https://bell-sw.com/
Liberica JDK,11,HotSpot,Linux,ARM-32 HF,JRE,RPM,No,Yes,Yes,GPLv2+CPE,2027-03,Yes,https://bell-sw.com/
Liberica JDK,11,HotSpot,Linux,ARM-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2027-03,Yes,https://bell-sw.com/
Liberica JDK,11,HotSpot,Linux,ARM-64,JDK,Debian,No,Yes,Yes,GPLv2+CPE,2027-03,Yes,https://bell-sw.com/
Liberica JDK,11,HotSpot,Linux,ARM-64,JDK,RPM,No,Yes,Yes,GPLv2+CPE,2027-03,Yes,https://bell-sw.com/
Liberica JDK,11,HotSpot,Linux,ARM-64,JRE,Archive,No,Yes,Yes,GPLv2+CPE,2027-03,Yes,https://bell-sw.com/
Liberica JDK,11,HotSpot,Linux,ARM-64,JRE,Debian,No,Yes,Yes,GPLv2+CPE,2027-03,Yes,https://bell-sw.com/
Liberica JDK,11,HotSpot,Linux,ARM-64,JRE,RPM,No,Yes,Yes,GPLv2+CPE,2027-03,Yes,https://bell-sw.com/
Liberica JDK,11,HotSpot,Linux,PPC-64 LE,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2027-03,Yes,https://bell-sw.com/
Liberica JDK,11,HotSpot,Linux,PPC-64 LE,JDK,Debian,No,Yes,Yes,GPLv2+CPE,2027-03,Yes,https://bell-sw.com/
Liberica JDK,11,HotSpot,Linux,PPC-64 LE,JDK,RPM,No,Yes,Yes,GPLv2+CPE,2027-03,Yes,https://bell-sw.com/
Liberica JDK,11,HotSpot,Linux,PPC-64 LE,JRE,Archive,No,Yes,Yes,GPLv2+CPE,2027-03,Yes,https://bell-sw.com/
Liberica JDK,11,HotSpot,Linux,PPC-64 LE,JRE,Debian,No,Yes,Yes,GPLv2+CPE,2027-03,Yes,https://bell-sw.com/
Liberica JDK,11,HotSpot,Linux,PPC-64 LE,JRE,RPM,No,Yes,Yes,GPLv2+CPE,2027-03,Yes,https://bell-sw.com/
Liberica JDK,11,HotSpot,Linux,x86-32,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2027-03,Yes,https://bell-sw.com/
Liberica JDK,11,HotSpot,Linux,x86-32,JDK,Debian,No,Yes,Yes,GPLv2+CPE,2027-03,Yes,https://bell-sw.com/
Liberica JDK,11,HotSpot,Linux,x86-32,JDK,RPM,No,Yes,Yes,GPLv2+CPE,2027-03,Yes,https://bell-sw.com/
Liberica JDK,11,HotSpot,Linux,x86-32,JRE,Archive,No,Yes,Yes,GPLv2+CPE,2027-03,Yes,https://bell-sw.com/
Liberica JDK,11,HotSpot,Linux,x86-32,JRE,Debian,No,Yes,Yes,GPLv2+CPE,2027-03,Yes,https://bell-sw.com/
Liberica JDK,11,HotSpot,Linux,x86-32,JRE,RPM,No,Yes,Yes,GPLv2+CPE,2027-03,Yes,https://bell-sw.com/
Liberica JDK,11,HotSpot,Linux,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2027-03,Yes,https://bell-sw.com/
Liberica JDK,11,HotSpot,Linux,x86-64,JDK,Archive,Yes,Yes,Yes,GPLv2+CPE,2027-03,Yes,https://bell-sw.com/
Liberica JDK,11,HotSpot,Linux,x86-64,JDK,Debian,No,Yes,Yes,GPLv2+CPE,2027-03,Yes,https://bell-sw.com/
Liberica JDK,11,HotSpot,Linux,x86-64,JDK,Debian,Yes,Yes,Yes,GPLv2+CPE,2027-03,Yes,https://bell-sw.com/
Liberica JDK,11,HotSpot,Linux,x86-64,JDK,RPM,No,Yes,Yes,GPLv2+CPE,2027-03,Yes,https://bell-sw.com/
Liberica JDK,11,HotSpot,Linux,x86-64,JDK,RPM,Yes,Yes,Yes,GPLv2+CPE,2027-03,Yes,https://bell-sw.com/
Liberica JDK,11,HotSpot,Linux,x86-64,JRE,Archive,No,Yes,Yes,GPLv2+CPE,2027-03,Yes,https://bell-sw.com/
Liberica JDK,11,HotSpot,Linux,x86-64,JRE,Debian,No,Yes,Yes,GPLv2+CPE,2027-03,Yes,https://bell-sw.com/
Liberica JDK,11,HotSpot,Linux,x86-64,JRE,RPM,No,Yes,Yes,GPLv2+CPE,2027-03,Yes,https://bell-sw.com/
Liberica JDK,11,HotSpot,macOS,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,2027-03,Yes,https://bell-sw.com/
